pseoInstitutionId,name,state,city,lat,lon,tuitionInState,tuitionOutState,roomCost,bookCost,totalCostEstimate,loanPrincipal,pellGrantRate,federalLoanRate,studentsWithAnyLoan,medianDebtOverall,completerDebt,monthlyPayment,gradCohort,gradCohortYears,y1P25Earnings,y1P50Earnings,y1P75Earnings,y1GradsEarn,y1IpedsCount,y5P25Earnings,y5P50Earnings,y5P75Earnings,y5GradsEarn,y5IpedsCount,y10P25Earnings,y10P50Earnings,y10P75Earnings,y10GradsEarn,y10IpedsCount,earningsDebtRatio,matchMethod
00249500,Truman State University,MO,Kirksville,40.188267,-92.581658,8299,15659,9185,1000,18484,16000,0.1853,0.3572,0.88799505,16000,21500,214.93,0000,3,24646,35187,50533,9807,21274,43100,57661,75817,11731,18141,54233,74558,109243,6602,10795,1.64,exact
00364800,Tyler Junior College,TX,Tyler,32.33601,-95.284122,2962,5482,8640,1300,12902,6128,0.3507,0.2467,0.668811324,6128,11500,114.96,0000,3,46093,61827,76644,89,77,,,,,14,,,,,,5.38,exact
00312300,University of Akron (The),OH,Akron,41.078551,-81.511679,11881,17765,12296,1000,25177,16000,0.2935,0.4274,0.871297939,16000,24411,244.03,0000,3,30836,45485,64452,39253,56443,45100,61460,82246,37391,47979,53017,74230,105511,21843,28950,1.86,exact
00105100,University of Alabama,AL,Tuscaloosa,33.211875,-87.545978,11620,31090,13810,1000,26430,17671,0.1718,0.3644,0.910741139,17671,23072,230.64,0000,3,31152,45765,63567,64751,105186,48144,65628,90708,62218,81456,56688,79523,119441,31464,42433,1.98,manual
00105200,University of Alabama at Birmingham,AL,Birmingham,33.505697,-86.799345,8568,20400,12307,1200,22075,15085,0.3397,0.4688,0.857462269,15085,22250,222.43,0000,3,30698,45442,61565,18856,28737,45403,61089,83039,15074,20434,56623,76931,112316,4139,6310,2.04,manual
00105500,University of Alabama in Huntsville,AL,Huntsville,34.724557,-86.640449,11338,23734,10652,2200,24190,14000,0.2403,0.3855,0.865215571,14000,21450,214.43,0000,3,37178,53768,72434,12407,19784,52284,74165,98050,9590,15223,62060,91007,124140,4422,8388,2.51,manual
00108300,University of Arizona (The),AZ,Tucson,32.232672,-110.950815,12716,36743,13350,800,26866,14198,0.2875,0.3328,0.792839098,14198,20137,201.3,0000,3,30186,44075,63360,71112,120899,46560,66139,94242,65522,96685,58502,87261,132865,37474,53525,2.19,exact
00141600,University of Bridgeport,CT,Bridgeport,41.164741,-73.190166,35760,35760,16350,,52110,19000,0.4241,0.5886,0.931635389,19000,26000,259.91,0000,3,34140,49118,71950,3779,6714,44048,61746,83124,2562,4734,54238,74015,97476,472,1219,1.89,exact
00245400,University of Central Missouri,MO,Warrensburg,38.759111,-93.737428,8306,15434,9196,1250,18752,16500,0.2873,0.4508,0.87137637,16500,21500,214.93,0000,3,28832,40038,53992,20757,32278,40934,53262,71875,18758,26622,47212,63311,89706,9455,15003,1.86,exact
00315200,University of Central Oklahoma,OK,Edmond,35.6552,-97.471508,7817,18704,8292,1600,17709,12944,0.3528,0.3766,0.743398901,12944,20759,207.52,0000,3,30429,41319,54262,12908,20129,42244,55102,75070,13448,20129,48149,66679,96933,2619,6194,1.99,exact
00312500,University of Cincinnati,OH,Cincinnati,39.131159,-84.51428,12138,27472,11874,1200,25212,12000,0.2013,0.4378,0.873045005,12000,21537,215.3,0000,3,34817,50564,68783,67179,92275,49069,67409,90798,57772,73539,58231,82566,116550,30630,41091,2.35,exact
00137000,University of Colorado Boulder,CO,Boulder,40.008781,-105.270823,12466,38284,15220,1200,28886,13000,0.1547,0.2634,0.868734336,13000,19500,194.94,0000,3,28803,42789,62082,71731,124781,46368,67711,96863,65192,103315,60718,89990,135806,42953,66758,2.19,exact
00450900,University of Colorado Colorado Springs,CO,Colorado Springs,38.892735,-104.800296,8580,20220,10920,1800,21300,12500,0.3021,0.3985,0.809207709,12500,20498,204.91,0000,3,29600,42814,60470,18347,29861,42629,59612,82252,15398,23739,50496,73070,103273,8554,13800,2.09,exact
00141700,University of Connecticut,CT,Storrs,41.809098,-72.249948,17834,40502,13258,950,32042,19292,0.2239,0.4279,0.851006539,19292,21500,214.93,0000,3,31851,49827,72789,41595,67697,56800,78766,104430,37374,49669,70761,100047,143538,11878,15477,2.32,exact
00159800,University of Georgia,GA,Athens,33.956262,-83.374039,12080,31120,10328,1052,23460,16347,0.196,0.3026,0.834428384,16347,18625,186.19,0000,3,30224,44516,60606,82424,143672,49328,66341,91836,83447,118253,59363,84177,130745,51040,73653,2.39,exact
00142200,University of Hartford,CT,West Hartford,41.798591,-72.715213,43560,43560,13200,1128,57888,19500,0.2819,0.6247,0.955390335,19500,27000,269.91,0000,3,29957,45039,65012,7646,11926,48912,69075,91424,7015,9038,61964,87409,119964,2355,3220,1.67,exact
02107800,University of Hawaii - West Oahu,HI,Kapolei,21.35531,-158.056403,7584,20544,15246,1340,24170,11500,0.3329,0.2604,0.612440191,11500,15453,154.48,0000,3,30704,43380,56845,4394,6981,42495,56711,73185,3145,4923,48962,67193,88098,1163,2073,2.81,exact
00161500,University of Hawaii Maui College,HI,Kahului,20.88956,-156.477252,3278,8414,14928,1340,19546,9500,0.2918,0.0752,0.329090909,9500,12000,119.96,0000,3,31089,48715,69669,121,169,62818,74491,83557,60,112,,,,,28,4.06,exact
00161100,University of Hawaii at Hilo,HI,Hilo,19.701189,-155.080847,7838,20798,8248,1340,17426,13000,0.4478,0.3641,0.671033479,13000,19209,192.03,0000,3,26058,37647,56501,5530,11378,39011,55295,79454,5272,9335,49069,69530,95220,2610,4912,1.96,exact
00161000,University of Hawaii at Manoa,HI,Honolulu,21.298598,-157.818979,12186,34218,13583,1350,27119,13500,0.278,0.318,0.740304709,13500,18575,185.69,0000,3,27966,40313,56682,30831,55338,43079,60439,80305,27417,45786,56122,75428,103811,14570,25631,2.17,exact
00365200,University of Houston,TX,Houston,29.720393,-95.343537,9457,21673,9750,1360,20567,14000,0.4063,0.3591,0.730269058,14000,18500,184.94,0000,3,33652,49844,68877,82027,118563,53293,71464,95130,71666,93974,64171,86657,125724,41313,54552,2.69,exact
01171100,University of Houston - Clear Lake,TX,Houston,29.582523,-95.098129,7504,20752,11019,1316,19839,13560,0.4231,0.3707,0.630852843,13560,17871,178.65,0000,3,35097,51128,65569,19217,26243,52483,65826,83283,17189,21608,59696,75579,105040,10544,13838,2.86,exact
00361200,University of Houston - Downtown,TX,Houston,29.7661,-95.359338,7222,17038,9379,1289,17890,14486,0.4805,0.3287,0.627513031,14486,18750,187.44,0000,3,36238,51433,69855,35312,46264,52292,69153,88116,30143,37667,61113,79649,109141,17672,22347,2.74,exact
01323100,University of Houston - Victoria,TX,Victoria,28.816248,-96.976334,7313,17129,9860,1158,18331,13250,0.4794,0.4501,0.777363184,13250,19201,191.95,0000,3,34668,48225,66223,8422,10819,48105,63220,85094,7046,8552,53479,70170,99457,3846,4634,2.51,exact
00177600,University of Illinois Chicago,IL,Chicago,41.871837,-87.650503,14098,28448,12000,1400,27498,14000,0.5055,0.355,0.622161218,14000,17250,172.44,0000,3,30310,44319,64882,39430,70382,48503,67986,90676,35329,55911,62790,88574,123603,18565,32035,2.57,exact
00177500,University of Illinois Urbana-Champaign,IL,Champaign,40.104718,-88.229114,15150,32600,12252,1200,28602,17000,0.243,0.342,0.866674231,17000,19500,194.94,0000,3,34515,53193,77976,75304,146090,57011,80096,110552,76988,118756,72428,106464,157632,42212,67804,2.73,exact
00933300,University of Illinois at Springfield,IL,Springfield,39.729524,-89.616796,11911,21526,9760,1200,22871,15000,0.3568,0.4536,0.840417599,15000,19184,191.78,0000,3,30912,43513,63451,7297,12013,43729,59736,82846,6886,10107,51832,71415,103333,3626,5867,2.27,fuzzy
00180400,University of Indianapolis,IN,Indianapolis,39.709571,-86.133969,32268,32268,10972,1140,44380,18695,0.3914,0.6192,0.922133082,18695,26026,260.17,0000,3,32883,47731,68585,3336,7063,46864,62593,82673,3740,7063,55935,81500,98101,64,1943,1.83,exact
00189200,University of Iowa,IA,Iowa City,41.661935,-91.536425,9606,31569,11590,950,22146,17750,0.1945,0.4182,0.9014402,17750,22500,224.93,0000,3,30523,44288,61654,70141,106324,48543,66381,90135,67071,88287,60261,84869,123411,43596,56472,1.97,exact
00203100,University of Louisiana at Lafayette,LA,Lafayette,30.212191,-92.020165,10358,24086,11144,1300,22802,14250,0.3471,0.4529,0.814551607,14250,22000,219.93,0000,3,29580,43427,62100,32484,49800,43149,57381,81433,29970,41148,49552,66468,99585,17346,25037,1.97,exact
00202000,University of Louisiana at Monroe,LA,Monroe,32.527748,-92.07374,9070,21170,8914,1300,19284,14250,0.3652,0.4091,0.821086262,14250,20751,207.44,0000,3,29981,44549,62455,13609,22039,44220,58869,81836,13727,18367,50245,67192,95353,8563,12032,2.15,exact
00372000,University of Lynchburg,VA,Lynchburg,37.399774,-79.181653,41880,41880,12138,1200,55218,21855,0.3092,0.6942,0.955020921,21855,27000,269.91,0000,3,27885,40402,55164,5075,7681,42642,56325,74626,5932,7681,51335,68116,96592,3623,4785,1.5,exact
00205300,University of Maine,ME,Orono,44.899257,-68.669332,11744,32534,11286,1000,24030,16000,0.2638,0.5496,0.922469136,16000,25127,251.19,0000,3,28816,40863,58333,10677,15133,43485,60073,83486,12438,15133,53188,75457,110902,4277,5213,1.63,exact
00676000,University of Maine - Augusta,ME,Augusta,44.337746,-69.796396,8378,18788,8200,1200,17778,13215,0.4008,0.371,0.753532182,13215,21452,214.45,0000,3,29106,38813,52617,4280,5255,36357,48053,65212,4466,5255,38062,51470,70816,2345,2779,1.81,fuzzy
00204000,University of Maine - Farmington,ME,Farmington,44.666911,-70.147121,9572,20282,10238,900,20710,16756,0.4624,0.6422,0.913669065,16756,24499,244.91,0000,3,25892,34308,43428,5691,6885,35217,45147,55840,6235,6885,41640,54152,70986,4178,4536,1.4,fuzzy
00204100,University of Maine - Fort Kent,ME,Fort Kent,47.250389,-68.589319,8475,12885,8010,1000,17485,12500,0.2121,0.2863,0.843585237,12500,21053,210.46,0000,3,33662,52340,69318,1778,3261,41768,60328,85274,1812,3261,43912,63836,89717,906,2340,2.49,fuzzy
00205500,University of Maine - Machias,ME,Machias,44.708803,-67.458025,8252,15602,8630,800,17682,,0.4006,0.2822,0.695266272,,,,0000,3,24851,33954,44410,1047,1397,32729,42432,52327,1042,1397,37785,48807,62148,757,926,,fuzzy
00203300,University of Maine at Presque Isle,ME,Presque Isle,46.672285,-68.016343,8585,12995,8912,900,18397,9099,0.2754,0.3301,0.789795918,9099,17189,171.83,0000,3,25835,34349,44146,1487,3001,34151,44263,55931,1547,3001,38248,50780,67696,978,2215,2.0,exact
00374600,University of Mary Washington,VA,Fredericksburg,38.302492,-77.476055,13845,30502,11734,1200,26779,15395,0.1932,0.4247,0.90591227,15395,20500,204.93,0000,3,27365,39840,55559,12071,19406,44795,61539,82775,11841,16132,56875,79525,113464,6955,9628,1.94,exact
00222100,University of Massachusetts - Amherst,MA,Amherst,42.385999,-72.526728,16439,36427,13329,1000,30768,20500,0.2238,0.5302,0.935834939,20500,23149,231.41,0000,3,33412,48831,68900,35472,53560,54211,75447,101615,39523,53560,66432,94455,136555,12113,16066,2.11,exact
00221000,University of Massachusetts - Dartmouth,MA,North Dartmouth,41.62869,-71.004552,14408,30153,15677,1200,31285,17500,0.4048,0.7026,0.929598562,17500,25500,254.92,0000,3,35647,50045,67698,9305,12175,53189,72266,94275,10028,12175,67654,90647,124435,3242,3956,1.96,exact
00216100,University of Massachusetts - Lowell,MA,Lowell,42.652864,-71.326809,15698,33624,13380,1200,30278,19000,0.2831,0.5443,0.933283914,19000,24266,242.58,0000,3,37970,54622,76470,14905,19776,57791,80244,105804,16259,19776,69724,97365,135551,4143,5074,2.25,exact
00222200,University of Massachusetts at Boston,MA,Boston,42.312881,-71.036865,14677,35139,17437,800,32914,14710,0.4212,0.5047,0.802397453,14710,22987,229.79,0000,3,35101,49503,69495,14723,20341,52136,73245,98861,15663,20341,64075,90465,126922,4512,5844,2.15,fuzzy
00232500,University of Michigan,MI,Flint,43.01875,-83.690276,12744,24546,10650,1000,24394,18117,0.3738,0.4996,0.866047232,18117,25240,252.32,0000,3,32885,53268,79160,68015,125762,53441,78284,113319,65125,101619,70205,106836,165585,39563,55836,2.11,fuzzy
00238800,University of Minnesota  Duluth,MN,Duluth,46.817126,-92.084385,13576,18776,8470,1200,23246,16034,0.205,0.518,0.923628908,16034,22514,225.07,0000,3,29678,42338,57414,22246,30818,47980,64007,85399,19363,24185,60276,81277,112337,9202,11535,1.88,exact
00406900,University of Minnesota - Crookston,MN,Crookston,47.802536,-96.606188,12014,12014,9076,1000,22090,13000,0.2121,0.3551,0.897937025,13000,19873,198.66,0000,3,34948,50068,69966,4098,5549,48367,64783,89719,3214,4165,54798,72168,99040,1176,1539,2.52,exact
00396903,University of Minnesota - Rochester,MN,Rochester,44.022339,-92.463471,12850,12850,10914,1000,24764,16750,0.3549,0.542,0.876880062,16750,19500,194.94,0000,3,29987,45929,73205,655,868,53709,72039,87822,387,538,,,,,,2.36,exact
00396900,University of Minnesota - Twin Cities,MN,Minneapolis,44.972851,-93.235464,15027,33325,10358,1000,26385,16750,0.1786,0.367,0.876880062,16750,19500,194.94,0000,3,31398,46369,67768,79454,123464,50121,69656,96037,69119,96175,64726,91155,132064,33977,45436,2.38,exact
00238900,University of Minnesota Morris,MN,Morris,45.589775,-95.899729,13578,15632,8632,800,23010,12000,0.3142,0.4536,0.8005997,12000,18768,187.62,0000,3,26802,38231,50165,3563,6085,41326,54262,68988,3675,5002,49199,67944,90755,1878,2364,2.04,exact
00251600,University of Missouri - Columbia,MO,Columbia,38.94531,-92.328843,10723,29005,10668,1032,22423,17945,0.2148,0.3769,0.891824249,17945,21000,209.93,0000,3,31002,44572,60256,59324,96404,48205,65060,88433,58398,79335,59425,84593,124148,28839,42754,2.12,exact
00251800,University of Missouri - Kansas City,MO,Kansas City,39.034179,-94.582141,10145,25186,11748,770,22663,14750,0.2394,0.3037,0.836291391,14750,18751,187.45,0000,3,31658,44479,61156,18369,29647,45161,61968,84356,16676,24008,53659,76557,115357,8430,13238,2.37,exact
00251900,University of Missouri - Saint Louis,MO,Saint Louis,38.710312,-90.311091,10573,27972,10432,1000,22005,16779,0.2134,0.2589,0.830553901,16779,20500,204.93,0000,3,30599,43036,58615,24524,36126,42709,57596,77854,21695,30428,51333,71511,100894,11544,17877,2.1,fuzzy
00253600,University of Montana (The),MT,Missoula,46.859312,-113.982912,7430,27256,10154,1100,18684,14499,0.3417,0.4815,0.858226524,14499,21500,214.93,0000,3,24580,33618,45571,21343,35716,36904,51146,70660,21164,31395,46848,65669,91761,13941,20540,1.56,exact
00253700,University of Montana Western (The),MT,Dillon,45.208306,-112.639264,5747,17209,8280,800,14827,12000,0.3792,0.4786,0.804539723,12000,21000,209.93,0000,3,26976,36438,46659,3069,3989,38796,49344,62354,2510,3270,45474,59500,73997,1428,1950,1.74,exact
00139700,University of New Haven,CT,West Haven,41.291314,-72.961472,41654,41654,17049,1000,59703,19500,0.2799,0.8308,0.964209629,19500,27000,269.91,0000,3,29298,42301,57888,6465,11997,49402,66557,88262,5154,8663,58363,73499,97305,101,2011,1.57,exact
00201500,University of New Orleans (The),LA,New Orleans,30.027704,-90.067142,9072,13908,9795,1300,20167,10500,0.3891,0.3666,0.767497034,10500,17541,175.35,0000,3,27541,39641,54959,16060,28179,41509,56945,78458,15862,24829,50788,69308,100523,11129,17284,2.26,exact
00290700,University of North Carolina  Asheville,NC,Asheville,35.617068,-82.565392,7244,24592,9950,1200,18394,14500,0.3507,0.4477,0.830260648,14500,20987,209.8,0000,3,23444,32060,43754,8290,14848,33989,47124,62590,8091,12401,44649,60823,86500,5069,7583,1.53,fuzzy
00297400,University of North Carolina - Chapel Hill,NC,Chapel Hill,35.911769,-79.050969,8980,36159,11740,990,21710,13000,0.2286,0.2356,0.69296741,13000,14500,144.95,0000,3,31359,46313,67108,63667,111066,48959,68278,98468,61738,92222,63077,92591,144348,40305,56989,3.19,fuzzy
00297500,University of North Carolina - Charlotte,NC,Charlotte,35.306022,-80.730919,7096,20530,12800,1250,21146,16889,0.3592,0.4883,0.845131866,16889,21668,216.61,0000,3,31717,44904,61288,60804,86984,46231,62100,85161,52051,68666,55033,76789,110341,28772,39027,2.07,fuzzy
00297600,University of North Carolina -Greensboro,NC,Greensboro,36.068236,-79.809414,7403,22562,9482,1000,17885,16279,0.4821,0.5622,0.84386985,16279,23000,229.92,0000,3,27699,39325,51030,38250,57453,40246,52066,68056,35034,46569,48408,62373,86434,20480,27652,1.71,fuzzy
00398100,University of North Carolina School of the Arts,NC,Winston Salem,36.076183,-80.235672,9358,25901,9456,1325,20139,20500,0.2766,0.5339,0.911357341,20500,25000,249.92,0000,3,23486,33601,48189,1628,3223,31936,49299,72562,1585,2625,39904,64502,91197,910,1571,1.34,exact
00295400,University of North Carolina at Pembroke,NC,Pembroke,34.688313,-79.200347,3456,7456,10660,1505,15621,15094,0.5251,0.5925,0.852768327,15094,25031,250.23,0000,3,28070,39265,49856,11670,17738,39249,49597,61753,10472,14320,46958,57800,75363,5983,8385,1.57,exact
00298400,University of North Carolina at Wilmington (The),NC,Wilmington,34.225223,-77.875527,7181,21246,11346,1130,19657,15750,0.2672,0.4195,0.860728439,15750,20000,199.93,0000,3,27661,40292,54855,39580,60701,42817,56425,77505,36440,48790,51072,68292,99779,20516,29121,2.01,fuzzy
00158500,University of North Georgia,GA,Dahlonega,34.530219,-83.985694,4976,14481,11140,1440,17556,9500,0.2982,0.2817,0.643009605,9500,18750,187.44,0000,3,30767,42770,54125,17167,15545,43879,56139,71899,13872,9354,51746,66058,88665,6380,,2.28,exact
00359400,University of North Texas,TX,Denton,33.211178,-97.148422,11090,20906,9888,1000,21978,13750,0.3634,0.487,0.831929466,13750,19200,191.94,0000,3,30358,43608,59534,86848,123381,46621,62712,81057,76739,99761,56981,74773,103378,45129,59646,2.27,exact
04242100,University of North Texas at Dallas,TX,Dallas,32.659588,-96.803446,8143,21787,9202,1500,18845,12355,0.5776,0.4002,0.656722871,12355,18502,184.96,0000,3,35999,48295,62964,3541,4293,49937,64521,77030,2027,2269,,,,,,2.61,exact
00134900,University of Northern Colorado,CO,Greeley,40.410855,-104.692777,10062,22320,11310,1200,22572,13609,0.2745,0.4219,0.854796477,13609,20500,204.93,0000,3,27484,38467,51280,27767,41762,40791,54351,71205,25380,35582,48282,66176,90915,15514,23367,1.88,exact
00189000,University of Northern Iowa,IA,Cedar Falls,42.514923,-92.459703,8938,21222,9160,800,18898,16486,0.2568,0.532,0.91419295,16486,20000,199.93,0000,3,29076,39726,52357,41329,53758,45005,57199,73820,40119,46347,53795,69405,94323,26772,31586,1.99,exact
00237100,University of Northwestern- St Paul,MN,Saint Paul,45.033703,-93.167822,33200,33200,10000,500,43700,17500,0.1739,0.3584,0.926931107,17500,21413,214.06,0000,3,29359,41745,57608,6558,10438,41344,57204,77744,5070,8288,50265,70465,100042,2184,4219,1.95,exact
00318401,University of Oklahoma - Health Sciences Center,OK,Oklahoma City,35.47928,-97.496289,,,,,,15250,0.0,0.5602,0.838552009,15250,20718,207.11,0000,3,58080,67709,78523,2976,4828,60377,76007,93292,3059,4828,65054,86321,111961,536,2038,3.27,exact
00322300,University of Oregon,OR,Eugene,44.045146,-123.075792,13857,39309,12783,1140,27780,15040,0.2508,0.3385,0.850877193,15040,20500,204.93,0000,3,26438,37459,52351,53339,91454,42129,59947,82588,52354,76873,53791,76078,111472,32532,46466,1.83,exact
00374400,University of Richmond,VA,University of Richmond,37.577393,-77.538806,56860,56860,13430,1100,71390,18592,0.1918,0.361,0.895757576,18592,20500,204.93,0000,3,39053,56248,75810,11223,17674,57389,81770,117068,10539,14658,73626,113926,177215,6652,8593,2.74,exact
00140900,University of Saint Joseph,CT,West Hartford,41.781041,-72.72965,41736,41736,12242,1000,54978,25000,0.3794,0.7622,0.94934334,25000,27000,269.91,0000,3,34848,54237,81815,1849,2862,52317,71325,92736,1441,2254,56496,77631,104016,357,842,2.01,exact
00234500,University of Saint Thomas,MN,Saint Paul,44.943439,-93.188986,47383,47383,11580,1050,60013,19500,0.1842,0.4697,0.947608201,19500,24201,241.93,0000,3,36387,51168,67673,14960,23125,55297,75304,99395,13095,18533,70706,100029,140372,6623,9074,2.11,fuzzy
00316700,University of Science & Arts of Oklahoma,OK,Chickasha,35.031392,-97.95641,8040,18900,6030,1200,15270,10215,0.4588,0.4413,0.718120805,10215,20825,208.18,0000,3,24637,33713,42990,807,1628,36579,45967,58363,939,1628,44352,55546,79409,206,588,1.62,exact
